time,cpu,mem,temp
405.655,100.0,35.4,82.3
405.704,95.2,35.4,82.3
405.757,85.7,35.4,83.8
405.805,89.5,35.4,82.8
405.854,83.3,35.4,82.8
405.918,84.0,35.4,83.3
405.954,73.3,35.4,83.3
406.007,85.0,35.4,83.3
406.054,77.8,35.4,83.3
406.104,78.9,35.4,83.8
406.154,76.5,35.4,83.3
406.204,78.9,35.4,81.8
406.254,72.2,35.4,83.3
406.305,84.2,35.4,83.3
406.354,72.2,35.4,82.3
406.405,77.8,35.4,83.8
406.454,88.9,35.4,83.3
406.508,91.3,35.4,83.3
406.554,81.2,35.4,83.3
406.604,89.5,35.4,82.3
406.654,70.6,35.4,83.3
406.708,92.0,35.4,83.8
406.756,82.4,35.4,82.8
406.804,83.3,35.4,83.8
406.854,77.8,35.4,83.8
406.905,94.7,35.4,82.3
406.954,82.4,35.4,83.3
407.008,75.0,35.4,84.7
407.054,76.5,35.4,83.3
407.104,82.4,35.3,83.3
407.154,75.0,35.3,83.3
407.207,80.0,35.4,83.3
407.254,72.2,35.3,82.8
407.323,96.2,35.4,83.8
407.354,73.3,35.4,82.8
407.406,94.1,35.4,83.3
407.454,75.0,35.4,82.8
407.508,85.0,35.4,82.8
407.554,82.4,35.4,82.8
407.608,95.2,35.4,83.3
407.655,88.2,35.4,83.3
407.708,94.7,35.4,83.8
407.754,70.6,35.4,83.8
407.804,80.0,35.4,82.8
407.854,83.3,35.4,83.8
407.904,84.2,35.4,83.8
407.954,73.7,35.4,82.3
408.008,75.0,35.4,82.8
408.054,77.8,35.4,82.8
408.106,90.0,35.4,83.3
408.154,68.4,35.4,83.3
408.208,90.0,35.4,83.3
408.254,70.6,35.4,83.3
408.306,78.9,35.4,82.8
408.354,73.7,35.4,82.8
408.404,78.9,35.4,83.3
408.456,75.0,35.4,82.8
408.508,80.0,35.4,83.8
408.554,68.8,35.4,81.8
408.606,83.3,35.4,83.3
408.655,88.9,35.4,83.3
408.704,90.0,35.4,83.3
408.754,78.9,35.4,83.3
408.804,84.2,35.4,83.8
408.854,78.9,35.4,82.8
408.905,83.3,35.4,83.3
408.954,78.9,35.4,82.8
409.006,80.0,35.4,83.8
409.054,75.0,35.4,83.3
409.114,78.3,35.4,82.8
409.154,78.6,35.4,83.3
409.207,89.5,35.4,83.8
409.254,88.9,35.4,82.3
409.304,83.3,35.4,82.8
409.354,81.2,35.4,83.8
409.424,80.8,35.4,83.8
409.455,66.7,35.4,82.8
409.504,84.2,35.4,82.8
409.555,77.8,35.4,83.3
409.608,90.0,35.4,82.3
409.655,82.4,35.4,83.8
409.707,90.0,35.4,82.8
409.754,100.0,35.4,83.8
409.819,87.5,35.4,82.8
409.854,85.7,35.4,83.8
409.908,81.8,35.4,83.3
409.954,76.5,35.4,83.3
410.005,73.7,35.4,83.3
410.054,73.7,35.4,83.3
410.104,90.5,35.4,83.3
410.158,89.5,35.4,82.8
410.205,90.0,35.4,83.8
410.254,88.9,35.4,84.2
410.307,85.0,35.4,83.3
410.354,84.2,35.4,83.3
410.407,90.0,35.4,83.8
410.454,66.7,35.3,82.3
410.507,81.0,35.4,83.8
410.554,81.2,35.3,82.8
410.619,84.0,35.4,83.3
410.654,69.2,35.4,83.3
410.708,86.4,35.3,83.3
410.755,88.2,35.3,83.3
410.807,90.0,35.3,82.8
410.854,88.9,35.3,82.8
410.907,90.9,35.3,83.8
410.954,84.2,35.3,82.3
411.007,84.2,35.3,83.3
411.054,72.2,35.3,83.3
411.104,80.0,35.3,83.3
411.154,85.0,35.3,83.3
411.208,95.0,35.3,82.8
411.264,81.0,35.3,83.3
411.309,87.5,35.3,82.8
411.354,84.2,35.4,83.3
411.404,78.9,35.4,83.3
411.454,83.3,35.4,82.8
411.505,80.0,35.4,83.3
411.554,70.6,35.4,82.3
411.605,80.0,35.4,83.8
411.654,62.5,35.4,82.8
411.708,85.0,35.4,83.8
411.754,72.2,35.4,82.8
411.804,85.0,35.4,82.3
411.854,60.0,35.4,83.3
411.906,90.0,35.4,82.8
411.954,72.2,35.4,83.8
412.005,84.2,35.4,83.3
412.054,77.8,35.4,83.3
412.105,78.9,35.4,82.8
412.155,68.4,35.4,83.3
412.207,85.0,35.4,82.8
412.268,78.6,35.4,82.8
412.312,85.7,35.4,82.8
412.354,66.7,35.4,82.3
412.405,85.0,35.4,83.3
412.455,58.8,35.4,82.3
412.504,82.4,35.4,83.3
412.555,75.0,35.4,83.3
412.604,83.3,35.4,82.8
412.655,78.9,35.4,82.8
412.704,81.8,35.4,83.3
412.754,72.2,35.4,82.8
412.804,78.9,35.4,82.8
412.854,66.7,35.4,83.3
412.908,81.0,35.4,83.3
412.954,83.3,35.4,83.3
413.012,86.4,35.4,83.3
413.054,66.7,35.4,82.8
413.113,78.3,35.4,83.3
413.154,73.3,35.4,83.3
413.204,85.0,35.4,82.8
413.254,66.7,35.4,83.3
413.304,83.3,35.4,82.3
413.356,89.5,35.4,82.8
413.408,90.0,35.4,83.8
413.454,83.3,35.4,83.8
413.506,89.5,35.4,82.8
413.555,90.0,35.4,83.3
413.606,95.0,35.4,82.8
413.654,84.2,35.4,83.3
413.708,100.0,35.4,83.8
413.756,83.3,35.4,83.3
413.806,95.0,35.5,83.3
413.855,94.1,35.5,83.8
413.907,90.0,35.5,83.3
413.958,90.9,35.5,83.3
414.007,94.4,35.5,82.3
414.054,94.4,35.5,83.3
414.104,90.5,35.5,83.8
414.155,88.9,35.5,83.8
414.206,84.2,35.5,82.8
414.254,75.0,35.5,82.8
414.316,78.3,35.5,83.3
414.354,68.8,35.5,82.8
414.404,82.4,35.5,83.3
414.454,73.7,35.5,82.3
414.506,90.5,35.5,83.3
414.554,89.5,35.6,82.8
414.606,90.9,35.6,83.8
414.654,94.7,35.6,83.3
414.706,85.7,35.6,83.3
414.754,89.5,35.6,83.3
414.804,100.0,35.6,82.3
414.854,94.7,35.6,82.8
414.906,100.0,35.6,83.3
414.956,100.0,35.7,83.3
415.007,95.0,35.7,83.3
415.054,100.0,35.7,83.8
415.106,85.0,35.7,82.8
415.154,90.0,35.8,82.8
415.204,95.2,35.8,83.3
415.254,90.0,35.6,82.8
415.309,90.9,35.6,82.3
415.355,94.7,35.6,82.8
415.406,100.0,35.5,83.8
415.456,100.0,35.5,83.8
415.505,100.0,35.5,82.8
415.554,89.5,35.5,82.8
415.606,100.0,35.5,82.8
415.654,83.3,35.5,82.8
415.704,90.5,35.5,82.8
415.755,76.5,35.5,83.3
415.805,83.3,35.5,83.3
415.854,77.8,35.5,83.3
415.904,90.0,35.5,82.8
415.954,87.5,35.5,83.8
416.004,75.0,35.5,82.8
416.072,78.6,35.5,82.3
416.107,84.6,35.6,82.3
416.154,75.0,35.6,82.8
416.204,80.0,35.6,83.8
416.254,83.3,35.6,83.3
416.304,75.0,35.6,83.8
416.355,77.3,35.4,82.8
416.407,85.0,35.4,83.8
416.454,83.3,35.4,83.3
416.505,81.0,35.4,83.3
416.554,90.5,35.4,83.8
416.606,81.0,35.4,83.3
416.654,84.2,35.4,83.3
416.704,90.5,35.4,82.8
416.754,77.8,35.4,83.3
416.804,70.0,35.4,83.3
416.855,72.2,35.4,82.8
416.911,87.0,35.4,84.2
416.954,71.4,35.4,83.8
417.004,80.0,35.4,82.3
417.054,72.2,35.4,83.8
417.105,87.0,35.4,83.8
417.154,66.7,35.4,82.8
417.205,90.0,35.4,83.8
417.254,84.2,35.5,82.3
417.305,90.0,35.4,82.8
417.354,77.3,35.4,82.3
417.407,80.0,35.4,83.8
417.454,77.8,35.4,82.8
417.516,82.6,35.4,83.3
417.554,64.7,35.4,83.3
417.604,94.7,35.4,82.8
417.654,73.7,35.4,82.8
417.706,88.9,35.4,82.8
417.754,73.7,35.4,83.8
417.804,78.9,35.4,82.3
417.855,76.2,35.4,83.3
417.912,81.0,35.4,83.3
417.954,75.0,35.4,83.8
418.016,88.5,35.4,82.8
418.054,53.8,35.4,82.8
418.104,78.9,35.4,83.8
418.154,76.5,35.5,83.3
418.205,80.0,35.4,81.8
418.254,68.4,35.5,83.3
418.305,81.0,35.4,83.8
418.354,76.5,35.4,82.8
418.404,80.0,35.5,83.3
418.454,66.7,35.5,83.3
418.508,85.0,35.5,82.3
418.554,66.7,35.5,82.8
418.604,78.9,35.5,82.3
418.655,61.1,35.5,82.3
418.705,84.2,35.5,83.3
418.754,76.5,35.5,82.3
418.805,80.0,35.5,82.8
418.854,73.7,35.5,83.3
418.908,78.9,35.5,83.8
418.954,75.0,35.5,83.8
419.004,89.5,35.4,83.3
419.056,80.0,35.4,83.3
419.106,84.2,35.4,83.3
419.155,94.4,35.4,82.8
419.208,90.5,35.4,82.8
419.255,88.2,35.4,83.8
419.307,89.5,35.4,83.3
419.355,90.5,35.4,82.8
419.404,88.9,35.4,83.3
419.454,94.1,35.4,83.3
419.504,95.2,35.4,82.8
419.554,78.9,35.4,83.3
419.604,90.9,35.5,83.3
419.656,84.2,35.5,82.8
419.712,95.2,35.5,83.8
419.755,80.0,35.5,81.8
419.807,85.7,35.5,82.3
419.854,73.7,35.5,83.8
419.907,84.2,35.5,83.3
419.954,66.7,35.5,83.8
420.004,83.3,35.5,83.3
420.054,63.2,35.5,83.3
420.104,85.0,35.5,83.8
420.154,68.4,35.5,83.3
420.213,77.3,35.5,83.3
420.254,64.7,35.5,82.8
420.306,85.7,35.5,83.3
420.354,64.7,35.5,83.8
420.406,81.0,35.5,83.3
420.454,61.1,35.5,83.3
420.506,78.9,35.5,82.8
420.554,70.6,35.5,83.3
420.604,89.5,35.5,82.8
420.656,80.0,35.5,83.8
420.706,75.0,35.5,83.3
420.754,56.2,35.5,82.8
420.804,66.7,35.5,82.8
420.854,52.9,35.5,82.8
420.905,89.5,35.5,82.8
420.956,71.4,35.5,83.3
421.005,95.0,35.6,83.8
421.054,66.7,35.6,83.8
421.104,84.2,35.6,83.8
421.154,68.4,35.6,83.8
421.210,81.0,35.6,83.3
421.254,60.0,35.6,83.3
421.304,80.0,35.6,83.3
421.354,63.2,35.6,83.3
421.404,84.2,35.6,82.8
421.454,77.8,35.6,83.8
421.508,90.0,35.6,82.8
421.554,82.4,35.6,82.8
421.608,85.7,35.6,82.3
421.654,100.0,35.6,83.8
421.705,100.0,35.6,83.8
421.754,94.7,35.6,82.8
421.812,92.0,35.6,83.8
421.854,87.5,35.6,82.3
421.907,95.0,35.6,83.8
421.956,80.0,35.6,83.8
422.016,91.3,35.6,83.8
422.054,78.6,35.6,83.8
422.108,81.8,35.5,83.8
422.154,60.0,35.4,83.8
422.204,73.7,35.4,82.8
422.254,68.4,35.4,83.3
422.304,82.4,35.4,83.3
422.354,57.9,35.4,81.8
422.408,76.2,35.4,82.8
422.454,66.7,35.4,82.8
422.516,79.2,35.4,82.8
422.554,61.5,35.4,82.8
422.604,75.0,35.4,83.3
422.654,61.1,35.4,83.3
422.704,83.3,35.4,81.8
422.754,61.1,35.4,82.8
422.805,80.0,35.4,83.3
422.856,61.9,35.4,83.3
422.904,77.8,35.4,82.3
422.954,61.1,35.4,82.8
423.004,85.0,35.4,82.8
423.056,78.9,35.5,83.8
423.105,83.3,35.4,82.8
423.156,70.0,35.4,83.8
423.205,77.8,35.4,82.8
423.254,66.7,35.4,82.8
423.304,78.9,35.4,83.3
423.354,52.9,35.4,82.8
423.405,82.4,35.4,83.3
423.454,61.1,35.4,83.8
423.508,84.2,35.4,82.8
423.555,64.7,35.4,82.3
423.606,83.3,35.4,83.3
423.654,68.4,35.4,83.3
423.708,75.0,35.4,83.3
423.754,62.5,35.4,83.3
423.804,73.7,35.4,83.3
423.854,68.8,35.4,82.8
423.905,80.0,35.4,82.3
423.954,62.5,35.4,83.8
424.004,81.0,35.4,83.3
424.054,68.4,35.4,82.8
424.106,85.0,35.4,82.3
424.154,66.7,35.4,82.8
424.214,79.2,35.4,83.3
424.255,61.5,35.4,82.8
424.304,90.0,35.4,82.3
424.354,77.8,35.4,82.3
424.412,95.8,35.4,82.8
424.484,88.9,35.4,82.8
424.530,88.2,35.5,83.8
424.560,80.0,35.5,83.3
424.630,92.3,35.4,83.3
424.664,92.3,35.4,84.2
424.705,87.5,35.4,82.8
424.754,94.4,35.4,83.3
424.806,83.3,35.5,83.3
424.854,89.5,35.6,83.3
424.905,95.2,35.6,83.3
424.960,95.7,35.5,83.8
425.009,100.0,35.5,83.3
425.067,95.5,35.7,83.3
425.104,93.3,35.7,82.8
425.156,90.9,35.8,83.8
425.205,94.7,35.6,82.8
425.254,88.9,35.6,82.8
425.316,91.3,35.6,83.3
425.354,84.6,35.6,83.3
425.404,90.5,35.6,83.8
425.454,82.4,35.6,82.8
425.504,90.0,35.6,83.8
425.554,72.2,35.6,82.8
425.604,85.0,35.6,83.3
425.654,88.9,35.6,82.8
425.704,90.0,35.6,82.8
425.754,89.5,35.6,83.8
425.805,85.0,35.6,82.8
425.854,77.8,35.6,82.8
425.905,80.0,35.6,82.8
425.954,60.0,35.6,82.8
426.005,80.0,35.6,82.8
426.054,76.5,35.6,82.8
426.104,81.2,35.6,83.8
426.154,78.9,35.6,82.8
426.204,83.3,35.6,83.3
426.254,68.4,35.6,83.3
426.304,78.9,35.6,81.8
426.354,58.8,35.6,82.8
426.404,85.0,35.6,81.8
426.454,66.7,35.6,82.3
426.504,85.0,35.6,83.3
426.556,86.4,35.6,82.8
426.612,95.5,35.6,83.3
426.656,81.2,35.6,83.8
426.705,94.4,35.6,83.3
426.755,94.7,35.6,82.3
426.805,100.0,35.6,83.3
426.857,94.4,35.6,83.3
426.904,94.7,35.6,82.8
426.954,94.7,35.6,82.8
427.008,95.2,35.6,83.8
427.054,84.2,35.5,83.8
427.107,94.7,35.5,83.8
427.172,88.0,35.4,83.8
427.205,92.3,35.4,83.3
427.255,68.4,35.4,82.3
427.304,76.5,35.4,83.3
427.354,62.5,35.4,82.3
427.404,68.4,35.4,83.3
427.454,75.0,35.4,83.8
427.504,85.7,35.4,83.3
427.554,64.7,35.4,82.8
427.604,81.0,35.4,82.3
427.654,58.8,35.4,82.3
427.704,78.9,35.4,82.8
427.754,64.7,35.4,83.3
427.805,76.2,35.4,83.3
427.854,70.6,35.4,83.3
427.906,82.6,35.4,83.3
427.954,53.3,35.4,83.3
428.005,76.2,35.3,83.3
428.054,60.0,35.3,83.3
428.105,78.9,35.3,83.8
428.154,66.7,35.3,83.8
428.206,89.5,35.3,83.8
428.254,78.9,35.3,83.3
428.306,85.0,35.3,84.2
428.354,66.7,35.3,82.8
428.405,85.0,35.3,82.8
428.454,61.1,35.3,82.8
428.506,83.3,35.3,83.3
428.554,58.8,35.3,82.8
428.605,83.3,35.3,82.3
428.654,60.0,35.3,83.3
428.704,81.0,35.3,83.3
428.754,56.2,35.3,82.3
428.804,77.3,35.4,81.8
428.854,75.0,35.4,83.3
428.911,80.0,35.3,82.3
428.954,66.7,35.3,82.8
429.006,90.0,35.3,83.3
429.054,66.7,35.3,82.8
429.105,95.5,35.3,83.8
429.154,77.8,35.3,83.8
429.206,90.9,35.3,83.8
429.254,60.0,35.3,83.3
429.304,80.0,35.3,82.8
429.354,58.8,35.3,82.8
429.406,77.3,35.4,83.3
429.455,82.4,35.4,83.3
429.504,88.2,35.4,82.8
429.556,73.7,35.4,82.3
429.608,95.2,35.4,82.3
429.658,95.2,35.4,83.3
429.708,100.0,35.4,83.8
429.756,85.7,35.4,82.3
429.806,100.0,35.4,82.8
429.855,94.1,35.4,82.8
429.906,90.5,35.4,82.3
429.954,78.9,35.4,81.8
430.004,85.0,35.4,83.8
430.054,84.2,35.4,83.8
430.105,86.4,35.4,83.8
430.154,81.2,35.4,83.3
430.206,84.2,35.3,82.8
430.258,80.0,35.3,82.8
430.304,90.5,35.3,82.8
430.354,81.2,35.3,82.8
430.407,89.5,35.3,82.8
430.454,89.5,35.3,83.8
430.504,85.0,35.3,82.8
430.554,85.0,35.4,83.8
430.606,100.0,35.4,83.3
430.654,95.0,35.4,83.8
430.704,95.7,35.4,83.3
430.754,94.7,35.4,82.8
430.804,89.5,35.4,83.3
430.855,94.7,35.5,82.8
430.904,100.0,35.4,83.8
430.954,95.0,35.5,82.8
431.005,90.0,35.5,83.8
431.056,84.2,35.5,82.8
431.104,88.9,35.5,83.3
431.154,84.2,35.5,83.8
431.211,91.3,35.5,82.8
431.255,58.8,35.5,82.3
431.305,89.5,35.5,83.3
431.364,91.7,35.5,82.3
431.408,94.1,35.5,82.8
431.454,82.4,35.5,83.3
431.508,77.3,35.5,82.8
431.566,90.5,35.5,82.8
431.608,81.2,35.5,83.3
431.654,75.0,35.5,83.3
431.708,85.7,35.6,83.8
431.754,94.7,35.6,83.3
431.805,100.0,35.6,83.3
431.854,95.0,35.6,82.8
431.908,90.9,35.6,83.8
431.955,87.5,35.6,83.8
432.024,100.0,35.6,83.3
432.054,100.0,35.6,83.3
432.106,95.0,35.6,83.8
432.154,100.0,35.6,82.3
432.220,96.2,35.6,83.8
432.254,91.7,35.6,83.8
432.316,96.2,35.6,83.8
432.358,93.3,35.6,83.3
432.413,94.7,35.6,83.8
432.454,81.2,35.6,82.3
432.504,90.0,35.6,83.8
432.558,85.0,35.6,83.3
432.611,95.0,35.6,83.3
432.654,94.4,35.6,82.8
432.713,90.9,35.5,83.3
432.754,78.6,35.5,83.3
432.804,75.0,35.5,83.3
432.854,72.2,35.5,83.8
432.913,90.9,35.5,82.3
432.954,71.4,35.5,83.8
433.014,82.6,35.5,82.8
433.055,86.7,35.5,82.3
433.107,80.0,35.5,82.8
433.161,85.0,35.5,83.3
433.210,100.0,35.5,82.8
433.255,88.2,35.5,82.8
433.312,96.0,35.5,83.3
433.354,80.0,35.5,83.3
433.410,81.0,35.5,82.3
433.454,86.7,35.5,83.8
433.508,86.4,35.5,83.8
433.566,90.0,35.5,83.8
433.623,81.8,35.5,83.3
433.654,91.7,35.5,82.8
433.705,86.4,35.5,83.8
433.754,83.3,35.5,82.8
433.808,95.8,35.5,82.8
433.854,88.9,35.5,83.3
433.904,80.0,35.5,82.3
433.954,82.4,35.5,82.8
434.008,95.0,35.5,83.8
434.054,83.3,35.5,83.3
434.111,95.5,35.5,83.8
434.155,81.2,35.5,83.8
434.209,100.0,35.5,82.3
434.255,94.4,35.5,81.8
434.306,95.2,35.5,83.3
434.354,83.3,35.5,83.8
434.407,95.0,35.5,83.8
434.455,100.0,35.5,83.8
434.504,94.7,35.5,83.8
434.554,84.2,35.5,82.8
434.632,96.9,35.5,83.3
434.654,90.0,35.5,83.8
434.706,95.0,35.5,83.8
434.754,100.0,35.5,83.3
434.810,96.3,35.5,83.3
434.865,93.8,35.5,83.3
434.907,93.8,35.5,82.8
434.956,95.2,35.5,83.3
435.008,95.0,35.5,81.8
435.054,83.3,35.6,82.3
435.104,100.0,35.6,83.8
435.157,95.2,35.6,82.8
435.209,100.0,35.6,83.3
435.254,93.8,35.6,82.3
435.306,90.0,35.6,83.3
435.368,92.0,35.6,83.3
435.418,94.7,35.4,83.3
435.454,93.3,35.4,83.8
435.504,81.0,35.4,83.3
435.554,88.9,35.4,83.3
435.604,95.2,35.4,83.8
435.654,88.9,35.4,82.8
435.705,100.0,35.4,83.3
435.756,100.0,35.4,82.8
435.804,95.0,35.4,83.3
435.854,100.0,35.4,83.8
435.904,95.2,35.4,82.8
435.954,94.4,35.4,82.8
436.017,80.0,35.4,82.8
436.054,83.3,35.4,83.3
436.104,86.4,35.4,83.3
436.157,95.0,35.4,81.8
436.216,91.7,35.4,83.3
436.254,85.7,35.4,82.8
436.319,92.6,35.4,82.8
436.360,100.0,35.4,82.8
436.404,100.0,35.4,83.3
436.454,100.0,35.4,82.8
436.505,95.2,35.4,83.3
436.555,100.0,35.5,82.8
436.607,90.5,35.5,83.8
436.654,94.4,35.5,82.8
436.707,89.5,35.5,83.8
436.754,83.3,35.5,83.3
436.806,84.2,35.5,83.3
436.857,73.7,35.5,83.3
436.906,88.2,35.5,83.3
436.957,85.0,35.5,82.8
437.009,90.0,35.5,83.3
437.054,89.5,35.5,83.3
437.104,95.0,35.5,83.8
437.159,100.0,35.5,83.3
437.207,100.0,35.5,82.8
437.255,94.7,35.5,83.3
437.308,95.5,35.6,83.8
437.360,95.2,35.6,82.8
437.406,100.0,35.6,82.8
437.459,100.0,35.6,83.3
437.507,95.0,35.6,82.8
437.557,100.0,35.6,82.8
437.613,100.0,35.6,83.8
437.658,94.7,35.6,83.3
437.764,100.0,35.6,83.8
437.808,94.4,35.6,82.8
437.857,94.4,35.6,82.8
437.905,90.0,35.6,82.8
437.954,83.3,35.6,82.8
438.004,94.7,35.6,83.3
438.054,87.5,35.6,83.8
438.104,91.3,35.6,82.8
438.154,95.0,35.6,82.8
438.205,100.0,35.6,83.8
438.254,78.9,35.4,82.8
438.304,83.3,35.4,83.3
438.355,89.5,35.4,83.3
438.405,85.7,35.4,83.3
438.454,76.5,35.4,82.3
438.507,88.9,35.4,83.8
438.554,89.5,35.4,82.8
438.605,90.0,35.4,82.8
438.655,66.7,35.4,82.8
438.704,88.2,35.4,82.8
438.762,82.6,35.4,82.8
438.807,88.2,35.4,83.8
438.854,84.2,35.4,82.8
438.905,76.2,35.4,83.8
438.954,76.5,35.4,82.8
439.005,84.2,35.4,83.8
439.054,72.2,35.4,83.8
439.105,94.7,35.4,83.3
439.154,84.2,35.4,82.8
439.204,89.5,35.4,83.3
439.254,73.7,35.4,83.3
439.304,80.0,35.4,83.3
439.354,94.1,35.4,82.8
439.404,80.0,35.4,82.3
439.454,72.2,35.4,83.3
439.504,78.9,35.4,82.8
439.556,85.7,35.4,82.3
439.612,100.0,35.4,83.8
439.654,88.2,35.4,84.2
439.713,90.9,35.4,83.3
439.755,73.3,35.4,82.8
439.804,95.2,35.4,83.8
439.854,88.2,35.4,83.3
439.912,87.5,35.4,83.3
439.954,93.8,35.4,83.3
440.004,89.5,35.4,83.3
440.056,85.0,35.4,83.8
440.133,100.0,35.4,82.8
440.204,96.0,35.4,82.8
440.254,88.9,35.5,82.8
440.311,92.0,35.5,83.3
440.354,85.7,35.5,82.8
440.407,100.0,35.5,82.3
440.454,88.2,35.5,82.3
440.506,81.8,35.5,82.8
440.554,83.3,35.5,82.3
440.607,90.5,35.5,82.8
440.654,100.0,35.5,82.8
440.704,90.0,35.5,83.3
440.754,94.4,35.5,83.3
440.804,95.0,35.5,82.8
440.855,89.5,35.5,82.8
440.906,89.5,35.5,83.3
440.962,87.0,35.5,82.8
441.004,93.8,35.5,83.3
441.054,78.9,35.5,84.2
441.104,76.2,35.5,82.8
441.154,90.5,35.5,82.8
441.205,89.5,35.5,82.8
441.254,94.4,35.5,83.8
441.304,84.2,35.5,83.3
441.354,88.9,35.5,83.8
441.408,91.7,35.5,83.8
441.454,87.5,35.5,82.8
441.504,78.9,35.5,83.3
441.554,77.8,35.5,82.8
441.605,95.0,35.5,83.8
441.654,94.7,35.5,83.3
441.704,95.0,35.5,82.3
441.756,90.0,35.5,82.8
441.804,100.0,35.5,83.8
441.855,95.5,35.5,83.8
441.922,92.0,35.5,82.8
441.960,94.1,35.5,83.3
442.005,94.1,35.5,83.8
442.054,88.9,35.5,82.8
442.105,100.0,35.5,83.3
442.154,84.2,35.5,83.8
442.205,95.0,35.5,83.8
442.256,90.0,35.5,82.8
442.308,95.2,35.5,83.3
442.357,95.0,35.6,82.8
442.404,100.0,35.6,83.3
442.454,83.3,35.6,82.8
442.504,95.5,35.6,83.3
442.554,88.9,35.6,83.3
442.605,80.0,35.6,83.3
442.654,95.0,35.6,83.3
442.704,85.7,35.6,83.8
442.755,94.4,35.6,83.3
442.808,100.0,35.7,82.3
442.859,94.7,35.7,83.8
442.905,100.0,35.7,83.3
442.954,100.0,35.7,83.3
443.029,96.7,35.7,83.3
443.054,100.0,35.7,83.3
443.104,95.2,35.7,83.8
443.158,95.2,35.7,84.2
443.219,95.7,35.7,82.8
443.254,92.9,35.7,83.3
443.306,95.0,35.7,82.8
443.354,90.0,35.7,83.3
443.404,95.0,35.7,83.3
443.457,88.9,35.7,83.3
443.512,95.7,35.7,83.3
443.554,86.7,35.7,83.3
443.607,95.2,35.5,83.3
443.655,80.0,35.5,83.3
443.704,85.0,35.5,83.3
443.756,75.0,35.5,83.3
443.813,81.0,35.5,82.8
443.860,88.2,35.5,82.3
443.904,88.9,35.5,82.8
443.954,78.9,35.5,83.3
444.005,85.7,35.5,83.8
444.054,88.9,35.5,83.3
444.112,92.0,35.5,83.3
444.154,81.2,35.5,82.8
444.204,90.0,35.5,83.8
444.254,80.0,35.5,82.8
444.305,85.7,35.5,82.8
444.358,90.5,35.5,82.8
444.408,100.0,35.5,83.3
444.454,94.1,35.5,82.3
444.508,95.5,35.5,82.8
444.554,93.8,35.5,83.8
444.604,95.5,35.5,83.3
444.656,85.7,35.6,82.8
444.705,95.0,35.6,83.8
444.754,75.0,35.5,83.8
444.804,95.2,35.5,83.8
444.854,95.0,35.6,83.3
444.908,95.7,35.6,83.3
444.954,89.5,35.6,83.8
445.007,87.0,35.5,82.3
445.054,76.5,35.5,82.3
445.106,90.5,35.5,83.3
445.163,95.5,35.5,83.3
445.212,100.0,35.5,83.3
445.254,100.0,35.5,83.8
445.308,88.9,35.5,82.8
445.354,100.0,35.5,83.3
445.404,95.2,35.5,82.8
445.456,90.9,35.5,82.8
445.504,85.0,35.5,83.3
445.557,90.0,35.5,83.8
445.605,90.5,35.5,82.8
445.694,97.0,35.5,82.8
445.721,100.0,35.5,83.8
445.756,92.9,35.5,83.3
445.804,100.0,35.5,83.3
445.854,100.0,35.5,83.3
445.905,95.2,35.5,83.8
445.954,89.5,35.5,83.3
446.024,90.0,35.5,83.8
446.108,91.2,35.5,82.8
446.154,88.9,35.5,82.8
446.205,90.5,35.6,83.3
446.254,89.5,35.6,83.3
446.304,84.2,35.6,83.8
446.354,75.0,35.6,83.3
446.404,85.7,35.6,83.3
446.454,77.8,35.6,83.3
446.504,100.0,35.6,83.8
446.554,90.0,35.6,83.3
446.608,85.0,35.6,83.3
446.654,82.4,35.6,82.8
446.706,84.2,35.6,82.3
446.754,84.2,35.6,83.8
446.804,89.5,35.6,83.3
446.856,77.3,35.6,83.3
446.904,94.1,35.6,83.3
446.954,90.0,35.6,83.8
447.004,85.0,35.6,83.3
447.054,81.2,35.6,82.8
447.104,81.0,35.6,83.3
447.156,95.0,35.6,82.3
447.204,95.0,35.6,82.3
447.255,94.7,35.6,82.8
447.304,100.0,35.6,82.8
447.365,91.3,35.6,83.8
447.405,100.0,35.5,83.8
447.456,94.7,35.6,82.8
447.518,100.0,35.6,83.8
447.555,92.3,35.6,83.3
447.618,100.0,35.6,83.3
447.654,100.0,35.6,83.3
447.704,100.0,35.6,83.3
447.754,94.7,35.6,82.8
447.804,95.2,35.6,83.3
447.854,94.4,35.6,82.8
447.908,95.2,35.6,83.8
447.954,88.9,35.6,83.3
448.004,86.4,35.6,82.8
448.064,95.8,35.6,83.8
448.150,96.9,35.7,83.8
448.167,100.0,35.7,83.3
448.213,100.0,35.7,83.3
448.259,100.0,35.7,83.3
448.312,100.0,35.7,83.3
448.358,100.0,35.8,83.8
448.404,100.0,35.8,84.2
448.454,94.7,35.8,83.3
448.512,95.5,35.8,83.8
448.557,95.0,35.8,83.3
448.604,100.0,35.8,83.8
448.654,100.0,35.8,83.8
448.704,95.2,35.8,83.3
448.757,90.5,35.8,83.3
448.805,84.2,35.8,83.3
448.856,84.2,35.8,82.8
448.904,94.7,35.6,82.8
448.954,82.4,35.6,84.2
449.009,90.0,35.6,83.3
449.084,89.3,35.6,83.3
449.107,88.9,35.6,82.8
449.154,95.0,35.6,83.3
449.205,100.0,35.6,83.8
449.254,94.7,35.6,83.3
449.304,94.7,35.6,83.3
449.354,78.9,35.6,82.3
449.404,90.0,35.6,83.3
449.454,73.7,35.6,83.3
